data,label
TP.HCM bắt đầu tìm kiếm sản phẩm lưu niệm và quà tặng du lịch,0
Cựu thứ trưởng Bộ Y tế Trương Quốc Cường kháng cáo xin giảm án,0
"TTO - Sau bản án sơ thẩm tuyên hồi tháng 5, đến nay, cựu thứ trưởng Bộ Y tế Trương Quốc Cường có kháng cáo xin giảm nhẹ hình phạt trong vụ án buôn bán hàng giả là thuốc chữa bệnh mang nhãn mác Health 2000 Canada.",0
"VKS bất ngờ đề nghị giảm mức án, cựu thứ trưởng Trương Quốc Cường lãnh 4 năm tù",0
Tạm ngưng hoạt động một phòng khám ở Bình Tân khiến một phụ nữ tử vong,0
"TTO - Chiều 5-7, Thanh tra Sở Y tế TP.HCM cho biết đã yêu cầu phòng khám đa khoa V.P. tại quận Bình Tân tạm ngưng hoạt động để điều tra, làm rõ nguyên nhân một phụ nữ tử vong tại đây.",0
TP.HCM: Điều tra nguyên nhân người phụ nữ tử vong khi truyền dịch tại phòng khám,0
Điện Kremlin bác thông tin ông Tập từ chối đến Nga,0
TTO - Điện Kremlin bác thông tin Chủ tịch Trung Quốc Tập Cận Bình từ chối lời mời đến thăm Nga với lý do dịch COVID-19 như truyền thông Nhật Bản đưa tin.,0
NATO lo ngại Nga và Trung Quốc gần nhau hơn,0
"Ngày mai 6-7 hết hạn 180 ngày, 2 doanh nghiệp trúng đấu giá đất Thủ Thiêm vẫn chưa nộp tiền",0
"TTO - Căn cứ vào hợp đồng đã ký giữa UBND TP.HCM và hai doanh nghiệp trúng đấu giá đất Thủ Thiêm, ngày mai 6-7 sẽ là hạn cuối cùng mà hai doanh nghiệp phải nộp đủ tiền, nếu không sẽ mất tiền đặt cọc.",0
"Đấu giá đất 'quân xanh, quân đỏ', thắng thầu bỏ cọc, phải điều tra xử lý",0
Chủ tịch Phan Văn Mãi: TP.HCM sẽ tháo vướng mắc đối với 118 dự án bất động sản,0
"TTO - Chủ tịch UBND TP.HCM Phan Văn Mãi cho biết 6 tháng cuối năm 2022, TP sẽ tháo gỡ vướng mắc đối với 118 dự án bất động sản trên địa bàn, tập trung kế hoạch khép kín vành đai 2, khởi công thực hiện vành đai 3...",0
Nguy cơ bất động sản vào cảnh ảm đạm,0
PSG chính thức sa thải HLV Mauricio Pochettino,0
"TTO - Tối 5-7, ban lãnh đạo Paris Saint-Germain (PSG) đã chính thức thông báo sa thải HLV Mauricio Pochettino, dù ông vừa giúp đội bóng này đăng quang Giải vô địch quốc gia Pháp (Ligue 1).",0
PSG khốn khổ vì 'chủ tịch Mbappe',0
Ắc quy xe điện nghỉ hưu được  xử lý ra sao?,0
"Ắc quy là bộ phận đắt giá nhất trong mỗi chiếc xe điện với chi phí thay mới, tùy xe, có thể lên tới 20.000 USD vì sở hữu nhiều kim loại hiếm.",0
Thời tiết như thế nào khiến xe điện nhanh hết pin nhất?,0
Volvo Recharge - chìa khóa cho tương lai xanh,0
"Điện hóa là xu thế tất yếu của ngành công nghiệp ô tô. Với các dòng xe Recharge, hãng xe đến từ Thụy Điển mang đến một phương thức di chuyển mới với công suất vượt trội lại cực kỳ êm ái và có trách nhiệm với môi trường.",0
'Hậu duệ' Volvo XC90 sẽ có hệ thống thông tin giải trí xịn nhất thế giới?,0
"Từ Compact Cruiser EV, Toyota cân nhắc bán tải cỡ nhỏ",0
Toyota Compact Cruiser EV là một trong những ý tưởng xe xuất sắc nhất được công bố trong giai đoạn 12 tháng qua. Thương hiệu Nhật vẫn có thể khai thác thêm những đề tài mới từ ý tưởng này.,0
Toyota Cruiser Hyryder hybrid - SUV mới cạnh tranh Hyundai Creta,0
Minions: Hội nhóc vàng hoe làm trỗi dậy sức nóng màn ảnh rộng Việt,0
"Với doanh thu mở màn đạt con số 39 tỉ đồng, 'Mininons; Sự trỗi dậy của của Gru' đã hâm nóng thành công thị trường điện ảnh Việt khá ảm đạm suốt thời gian dài vừa qua.",0
Võ Hạ Trâm ‘quẩy bung nóc’ trong tiệc thôi nôi con gái,0
Bị bắt vì sàm sỡ nữ sinh trên đường,0
TTO - Lê Đức Phong bị Công an TP Ninh Bình bắt giữ vì điều khiển xe máy bám theo một nữ sinh và thực hiện hành vi sàm sỡ.,0
"Nữ sinh tố bị sàm sỡ, thầy giáo cấp II ở Thủ Đức nói 'chỉ có ý tốt'",0
"Xếp hạng bảng A Giải U19 Đông Nam Á 2022: Việt Nam nhất, Thái Lan nhì",0
"TTO - Tối 6-7, lượt trận thứ 3 bảng A Giải U19 Đông Nam Á 2022 khép lại với các kết quả: U19 Myanmar thắng Philippines 3-1, Việt Nam thắng Brunei 4-0, còn U19 Indonesia và Thái Lan hòa nhau 0-0.",0
Giải U19 Đông Nam Á 2022: Lượt trận bản lề của bảng A,0
"Ronaldo bỏ lỡ nhiều cơ hội, U19 Indonesia bị Thái Lan cầm chân",0
"TTO - Đêm 6-7, đội chủ nhà U19 Indonesia đã bị U19 Thái Lan cầm hòa 0-0 trên sân Patriot Candrabhaga ở Giải U19 Đông Nam Á 2022. Đó là trận đấu mà tiền đạo Ronaldo Kwateh (U19 Indonesia) bỏ lỡ khá nhiều cơ hội.",0
"Xếp hạng bảng A Giải U19 Đông Nam Á 2022: Thái Lan nhất bảng, Việt Nam thứ ba",0
Bắt cô gái chuyên lừa tiền đặt cọc thuê khách sạn ở Đà Lạt,0
"TTO - Lai Thanh Nhã (29 tuổi, Q.11, TP.HCM) bị bắt vì làm giả hợp đồng để chiếm đoạt tiền của khách thuê nhà. Ngoài ra, Nhã còn lừa tiền đặt cọc thuê khách sạn, biệt thự của du khách.",0
Nữ quái 9X chiếm đoạt 11 ôtô lãnh 20 năm tù,0
Một chủ thuê bao điện thoại trúng số Vietlott gần 67 tỉ đồng,0
TTO - Công ty Xổ số điện toán Việt Nam (Vietlott) cho biết một khách hàng là chủ thuê bao mạng MobiFone đã trúng Jackpot trị giá 66.844.435.000 đồng kỳ quay số mở thưởng vào tối 6-7.,0
Vì sao mua vé số qua Vietlott SMS đang trở thành xu hướng?,0
Người dân nô nức chen chân đêm khai mạc Lễ hội xoài Cao Lãnh lần thứ nhất,0
"TTO - Tối 6-7, UBND TP Cao Lãnh khai mạc Lễ hội xoài Cao Lãnh lần thứ nhất năm 2022 thu hút hàng ngàn người dân hội tụ về tham dự. Từ sáng sớm du khách đã xúng xính áo dài chụp hình tại các không gian trưng bày những trái xoài ""vang danh"".",0
Khai mạc Lễ hội Xoài Cao Lãnh vào tối nay,0
Bạn đọc khâm phục 'người hùng' gác chắn dũng cảm cứu người trước mũi tàu,0
"TTO - Sau khi Tuổi Trẻ Online đăng câu chuyện nhân viên gác chắn Trịnh Văn Tài cứu người ngay trước mũi tàu, hàng ngàn bạn đọc đã phản hồi ý kiến bày tỏ sự khâm phục trước sự dũng cảm, nhanh nhạy của “người hùng” gác chắn cứu sống một mạng người.",0
Nín thở xem nhân viên gác chắn cứu người ngay trước mũi tàu,0
HLV Đinh Thế Nam nói gì về tấm thẻ đỏ của thủ môn Tùng Hân?,0
"TTO - Sau chiến thắng không mấy ấn tượng trước U19 Brunei, HLV trưởng U19 Việt Nam, ông Đinh Thế Nam đã có những giải thích.",0
Giải U19 Đông Nam Á 2022: Lượt trận bản lề của bảng A,0
Nga tuyên bố phá hủy hai hệ thống tên lửa HIMARS do Mỹ gửi cho Ukraine,0
TTO - Bộ Quốc phòng Nga tuyên bố không chỉ phá hủy hệ thống tên lửa mà còn phá hủy kho đạn ở miền đông Ukraine trong ngày 6-7.,0
"Nga tiến công mạnh mẽ, tỉnh trưởng Donetsk thúc giục dân Ukraine mau sơ tán",0
"Đến vịnh Lan Hạ chèo thuyền kayak, khám phá Áng Thảm - thiên đường giữa nhân gian",0
"TTO  - Đến với vịnh Lan Hạ, du khách sẽ được tận hưởng màu xanh của trời, của biển và núi giao thoa cùng nhau tạo nên một bức tranh cuốn hút mê hoặc.",0
Săn bình minh đẹp mê hoặc trên đầm Chuồn,0
‘Mỹ nhân Châu Tinh Trì'  phải rửa chân cho chồng hàng ngày,0
"Sở hữu nhan sắc xinh đẹp, nổi tiếng và... lấy chồng đại gia nhưng cuộc sống của 'mỹ nhân Châu Tinh Trì' Huỳnh Thánh Y liệu có viên mãn, hạnh phúc như nhiều người nghĩ?",0
Võ Hạ Trâm ‘quẩy bung nóc’ trong tiệc thôi nôi con gái,0
"Phát hiện lỗ thủng ozone cực lớn đe dọa 1/2 dân số thế giới, trong đó có Việt Nam",0
"TTO - Một lỗ thủng ozone 'khổng lồ' vừa được phát hiện tại vùng nhiệt đới, khi nó có diện tích lớn gấp 7 lần so với lỗ thủng nổi tiếng tại Nam Cực.",0
Lỗ thủng ozone lớn nhất Bắc Cực đã được vá,0
Việt Nam có lập trường nhất quán trong vấn đề Ukraine,0
"TTO - Bộ trưởng Ngoại giao Bùi Thanh Sơn khẳng định Việt Nam kiên định đường lối đối ngoại độc lập, tự chủ và có lập trường nhất quán về các vấn đề quốc tế và khu vực, trong đó có vấn đề Ukraine.",0
Tổng bí thư Nguyễn Phú Trọng: Việt Nam luôn ghi nhớ sự hỗ trợ của bạn bè quốc tế,0
"Thủ tướng Phạm Minh Chính: Việt Nam độc lập, tự chủ trong đối ngoại",0
"TTO - Phản hồi Thủ tướng Phạm Minh Chính, Ngoại trưởng Nga Sergey Lavrov cho biết Nga đánh giá cao lập trường, vai trò và đóng góp tích cực của Việt Nam cho hòa bình, ổn định và hợp tác tại khu vực cũng như thế giới.",0
Việt Nam - Nga nhấn mạnh ưu tiên phát triển quan hệ đối tác chiến lược toàn diện,0
Hàng loạt siêu xe đậu ngoài khách sạn sang trọng bị phạt,0
"Một đội siêu xe trị giá 3,6 triệu USD đậu bên ngoài một khách sạn sang trọng ở London, Anh, kèm theo… những tấm vé phạt.",0
Vì sao thu phí đậu ôtô tại TP.HCM trong năm 2021 phải bù lỗ 8 tỉ đồng?,0
"Máy bay hạ cánh 'kỳ diệu' sau 14 giờ nổ lốp, với lỗ thủng lớn trên thân",0
"TTO - Máy bay số hiệu EK430 thuộc Hãng hàng không Emirates đã hạ cánh thành công tại sân bay Brisbane (Úc)
với một lỗ thủng lớn khoét trên thân máy bay trong suốt 14 tiếng.",0
Học được gì sau sự cố máy bay Vietjet trượt khỏi đường băng?,0
"Máy bay mới 80 triệu USD của Elon Musk: Tốc độ gần siêu thanh, đèn chỉnh theo múi giờ",0
"Trong khi 1 thiếu niên vẫn đang theo dõi G650ER, Elon Musk đã đặt mua máy bay mới trị giá 78 triệu USD. Với Gulfstream G700, tỉ phú có thể di chuyển giữa các “siêu nhà máy” với tốc độ gần siêu thanh trong một cabin rộng rãi, yên tĩnh.",0
Ronaldo rao bán máy bay riêng trước tin đồn chia tay Manchester United,0
Người dân Cần Giờ mong thoát cảnh 'có giấy tờ đất cũng như không',0
"TTO - Chồng chéo pháp lý ranh rừng phòng hộ khiến nhiều hộ dân sống tại xã đảo Thạnh An, huyện Cần Giờ gặp nhiều khó khăn trong việc sửa chữa, xây dựng nhà ở. Đại biểu huyện Cần Giờ cho hay, nhiều hộ dân đang sống trong cảnh 'có đất cũng như không'.",0
TP.HCM kiến nghị đầu tư siêu cảng trung chuyển container ở Cần Giờ,0
Hoa hậu Việt Nam 2022: Không chấp nhận thí sinh phẫu thuật thẩm mỹ thay đổi hẳn diện mạo,0
"TTO - Nhiều cuộc thi sắc đẹp gần đây của Việt Nam chấp nhận thí sinh phẫu thuật thẩm mỹ, nhưng Hoa hậu Việt Nam không chấp nhận thí sinh phẫu thuật thẩm mỹ làm thay đổi hẳn diện mạo gương mặt.",0
Lần đầu tổ chức Hoa hậu Biển đảo Việt Nam,0
Tổng bí thư Nguyễn Phú Trọng: Việt Nam luôn ghi nhớ sự hỗ trợ của bạn bè quốc tế,0
"TTO - Tiếp Ngoại trưởng Nga Sergey Lavrov chiều 6-7, Tổng bí thư Nguyễn Phú Trọng khẳng định Việt Nam luôn ghi nhớ sự giúp đỡ của bạn bè quốc tế, trong đó có Nga và sẵn sàng đóng góp vào thúc đẩy hòa bình, ổn định và hợp tác quốc tế.",0
Ngoại trưởng Nga có hoạt động gì ở Việt Nam?,0
Nguyên nhân khiến bầu trời chuyển màu xanh lá cây hiếm gặp ở Mỹ,0
"TTO - Hiện tượng bầu trời ở khu vực thác Sioux (bang South Dakota, Mỹ) chuyển sang màu xanh lá cây vào ngày 5-7 vừa qua đang thu hút sự tò mò của người dân trên toàn thế giới.",0
Lạ lùng ‘cầu vồng ma’ xuất hiện trên bầu trời xanh,0
"Hát Huế xưa, Lê Thu Uyên chiến thắng Hãy nghe tôi hát - Nhạc sĩ chủ đề 2022",0
"TTO - Chương trình Hãy nghe tôi hát - Nhạc sĩ chủ đề 2022 khép lại bằng chiến thắng thuộc về ca sĩ Lê Thu Uyên với ca khúc Huế xưa của nhạc sĩ Châu Kỳ. Giải nhì, giải ba lần lượt trao cho ca sĩ Đào Kỳ Anh và Lý Thu Thảo.",0
Giọng ca truyền cảm Thái Bảo đăng quang quán quân 'Hãy nghe tôi hát 2021',0
"Bắp chân sưng, chuột rút, đau ngực vì đông máu hậu COVID-19",0
TTO - Thông tin từ Bệnh viện Hoàn Mỹ Cửu Long cảnh báo thời gian gần đây tiếp nhận cấp cứu nhiều bệnh nhân bị tăng đông máu sau nhiễm COVID-19. Điểm chung của các trường hợp này là đều có hiện tượng đông máu bất thường sau khỏi COVID-19.,0
Tăng bệnh nhân hậu COVID-19 đi khám tim vì lo biến chứng,0
Ukraine hứa dẹp tham nhũng để nhận hỗ trợ quốc tế,0
TTO - Tổng giám đốc UNDP Achim Steiner nói Ukraine không chỉ cần chiến đấu bảo vệ đất nước mà còn phải chiến đấu chống tham nhũng nếu muốn thay đổi bộ mặt đất nước trong công cuộc tái thiết.,0
UNDP cam kết hỗ trợ Việt Nam giảm nghèo,0
MC Vũ Mạnh Cường tiết lộ điều bất ngờ về tính cách của Nam Em,0
"Sau khi dẫn chương trình hoa hậu, Vũ Mạnh Cường tất bật 'chạy show' qua đêm nhạc 'Love story 2' của Nam Em với nhiều câu chuyện thú vị.",0
Võ Hạ Trâm ‘quẩy bung nóc’ trong tiệc thôi nôi con gái,0
Ai sẽ là người thay ông Boris Johnson làm thủ tướng Anh?,0
"TTO - Bất kỳ nghị sĩ nào có tham vọng đều có thể tự ứng cử ghế chủ tịch Đảng Bảo thủ, qua đó trở thành thủ tướng Anh nếu đắc cử. Vì lẽ đó, việc người nào sẽ dọn vào số 10 phố Downing và sẽ mất bao lâu cho việc đó là hai câu hỏi còn để ngỏ.",0
Truyền thông Anh: Thủ tướng Boris Johnson chấp nhận từ chức,0
Chủ tịch TP.HCM Phan Văn Mãi tiếp tân Tổng lãnh sự Trung Quốc,0
"TTO - Chiều 7-7, Chủ tịch UBND TP.HCM Phan Văn Mãi đã có cuộc tiếp tân Tổng lãnh sự Trung Quốc tại TP.HCM Ngụy Hoa Tường (Wei Huaxiang) chào ra mắt nhân dịp nhận nhiệm kỳ mới tại thành phố.",0
"Tổng lãnh sự Việt Nam tại Nhật: Chỉ cần mở lòng và tích cực, ở đâu cũng nghênh đón người Việt",0
"Thủ tướng Anh Johnson từ chức: Nga vui mừng, Ukraine nói lời cảm ơn",0
TTO - Các chính trị gia Nga tỏ ra vui mừng trước việc ông Boris Johnson mất ghế thủ tướng Anh. Ông là một trong những nhà lãnh đạo phương Tây ủng hộ Ukraine mạnh mẽ và thúc đẩy các lệnh trừng phạt Nga thời gian qua.,0
Những ‘bê bối’ của thủ tướng Anh trước khi quyết định từ chức,0
Hải Phòng nói gì về việc bà cụ 75 tuổi chết sau vụ cưỡng chế thu hồi đất?,0
"TTO - Ngày 7-7, UBND TP Hải Phòng thông tin về việc bà Lê Thị Minh (75 tuổi) chết sau một tuần được cơ quan chức năng huyện Thủy Nguyên đưa ra khỏi nơi cưỡng chế thu hồi đất tại thôn Bến Bính, xã Tân Dương nhằm làm hạ tầng Bắc Sông Cấm.",0
